q_id	q0	doc_id	score	rank	model
12	0	s_2029_1422_0	0.4246044158935547	499	all-MiniLM-L6-v2
12	0	s_2065_104_4	0.4245784282684326	500	all-MiniLM-L6-v2
12	0	s_71_189_1	0.4244807958602905	501	all-MiniLM-L6-v2
12	0	s_1226_241_0	0.4244711101055145	502	all-MiniLM-L6-v2
12	0	s_818_807_0	0.42434534430503845	503	all-MiniLM-L6-v2
12	0	s_220_633_1	0.4243394732475281	504	all-MiniLM-L6-v2
12	0	s_2314_7_270	0.42433762550354004	505	all-MiniLM-L6-v2
12	0	s_2008_531_3	0.4241707921028137	506	all-MiniLM-L6-v2
12	0	s_1738_417_5	0.4241088628768921	507	all-MiniLM-L6-v2
12	0	s_2470_57_19	0.42403411865234375	508	all-MiniLM-L6-v2
12	0	s_2727_58_3	0.42400801181793213	509	all-MiniLM-L6-v2
12	0	s_597_988_0	0.42391759157180786	510	all-MiniLM-L6-v2
12	0	s_2163_774_0	0.42386573553085327	511	all-MiniLM-L6-v2
12	0	s_8_91_0	0.4238056540489197	512	all-MiniLM-L6-v2
12	0	s_1076_299_6	0.42365288734436035	513	all-MiniLM-L6-v2
12	0	s_2415_1145_33	0.4236523509025574	514	all-MiniLM-L6-v2
12	0	s_2614_9_0	0.42354637384414673	515	all-MiniLM-L6-v2
12	0	s_1352_663_3	0.42324188351631165	516	all-MiniLM-L6-v2
12	0	s_1641_19_1	0.42311549186706543	517	all-MiniLM-L6-v2
12	0	s_2680_813_3	0.42305928468704224	518	all-MiniLM-L6-v2
12	0	s_3085_549_2	0.4230300188064575	519	all-MiniLM-L6-v2
12	0	s_1625_4_0	0.4227343797683716	520	all-MiniLM-L6-v2
12	0	s_1526_1411_2	0.42189139127731323	521	all-MiniLM-L6-v2
12	0	s_993_665_1	0.42176610231399536	522	all-MiniLM-L6-v2
12	0	s_182_70_0	0.4216253161430359	523	all-MiniLM-L6-v2
12	0	s_900_159_4	0.4213891327381134	524	all-MiniLM-L6-v2
12	0	s_153_586_0	0.4213569164276123	525	all-MiniLM-L6-v2
12	0	s_2411_261_15	0.42127537727355957	526	all-MiniLM-L6-v2
12	0	s_610_128_0	0.4211757183074951	527	all-MiniLM-L6-v2
12	0	s_1738_255_2	0.42104941606521606	528	all-MiniLM-L6-v2
12	0	s_1455_65_0	0.4209863543510437	529	all-MiniLM-L6-v2
12	0	s_1278_27_75	0.420903742313385	530	all-MiniLM-L6-v2
12	0	s_2065_1077_26	0.42089539766311646	531	all-MiniLM-L6-v2
12	0	s_841_43_0	0.4207380414009094	532	all-MiniLM-L6-v2
12	0	s_1899_440_13	0.4207226634025574	533	all-MiniLM-L6-v2
12	0	s_1160_120_1	0.4205644726753235	534	all-MiniLM-L6-v2
12	0	s_731_329_1	0.4203870892524719	535	all-MiniLM-L6-v2
12	0	s_1601_769_4	0.420083224773407	536	all-MiniLM-L6-v2
12	0	s_2626_985_2	0.42003947496414185	537	all-MiniLM-L6-v2
12	0	s_244_204_1	0.41960054636001587	538	all-MiniLM-L6-v2
12	0	s_2393_901_1	0.41956424713134766	539	all-MiniLM-L6-v2
12	0	s_1404_585_7	0.41937828063964844	540	all-MiniLM-L6-v2
12	0	s_2362_1129_0	0.4193066954612732	541	all-MiniLM-L6-v2
12	0	s_220_1294_5	0.41899573802948	542	all-MiniLM-L6-v2
12	0	s_2456_169_1	0.4188079237937927	543	all-MiniLM-L6-v2
12	0	s_159_203_0	0.4185871481895447	544	all-MiniLM-L6-v2
12	0	s_1551_22_6	0.4184998571872711	545	all-MiniLM-L6-v2
12	0	s_156_362_0	0.4184432327747345	546	all-MiniLM-L6-v2
12	0	s_388_9_2	0.4183385372161865	547	all-MiniLM-L6-v2
12	0	s_8_482_3	0.4181932210922241	548	all-MiniLM-L6-v2
12	0	s_2844_643_12	0.4181564748287201	549	all-MiniLM-L6-v2
12	0	s_1053_333_203	0.41806450486183167	550	all-MiniLM-L6-v2
12	0	s_1404_585_6	0.4180641770362854	551	all-MiniLM-L6-v2
12	0	s_2249_90_0	0.41804203391075134	552	all-MiniLM-L6-v2
12	0	s_2248_1205_4	0.41794538497924805	553	all-MiniLM-L6-v2
12	0	s_41_560_1	0.41791921854019165	554	all-MiniLM-L6-v2
12	0	s_1404_399_16	0.4177596867084503	555	all-MiniLM-L6-v2
12	0	s_1519_65_0	0.4177117347717285	556	all-MiniLM-L6-v2
12	0	s_796_655_1	0.41767561435699463	557	all-MiniLM-L6-v2
12	0	s_71_25_1	0.41762450337409973	558	all-MiniLM-L6-v2
12	0	s_681_533_2	0.41759297251701355	559	all-MiniLM-L6-v2
12	0	s_697_348_8	0.417377769947052	560	all-MiniLM-L6-v2
12	0	s_1899_295_2	0.417377769947052	561	all-MiniLM-L6-v2
12	0	s_2415_614_5	0.41737765073776245	562	all-MiniLM-L6-v2
12	0	s_2415_600_3	0.4172641634941101	563	all-MiniLM-L6-v2
12	0	s_2706_430_0	0.4171444773674011	564	all-MiniLM-L6-v2
12	0	s_2606_237_8	0.41710954904556274	565	all-MiniLM-L6-v2
12	0	s_2942_732_0	0.4169681966304779	566	all-MiniLM-L6-v2
12	0	s_2978_4_1	0.4169013202190399	567	all-MiniLM-L6-v2
12	0	s_1601_576_0	0.41681793332099915	568	all-MiniLM-L6-v2
12	0	s_2453_11_36	0.4167096018791199	569	all-MiniLM-L6-v2
12	0	s_1599_92_67	0.4167095124721527	570	all-MiniLM-L6-v2
12	0	s_1663_3_0	0.41668495535850525	571	all-MiniLM-L6-v2
12	0	s_1936_552_0	0.4163583517074585	572	all-MiniLM-L6-v2
12	0	s_592_224_3	0.4163554310798645	573	all-MiniLM-L6-v2
12	0	s_838_381_1	0.4162379205226898	574	all-MiniLM-L6-v2
12	0	s_1581_1007_15	0.41610127687454224	575	all-MiniLM-L6-v2
12	0	s_1913_186_0	0.4160226285457611	576	all-MiniLM-L6-v2
12	0	s_2100_761_0	0.4159758687019348	577	all-MiniLM-L6-v2
12	0	s_1351_62_12	0.41590169072151184	578	all-MiniLM-L6-v2
12	0	s_1551_248_8	0.4158497154712677	579	all-MiniLM-L6-v2
12	0	s_356_87_14	0.4157978892326355	580	all-MiniLM-L6-v2
12	0	s_2723_428_10	0.41577544808387756	581	all-MiniLM-L6-v2
12	0	s_1404_335_0	0.4156889021396637	582	all-MiniLM-L6-v2
12	0	s_136_203_1	0.4153880774974823	583	all-MiniLM-L6-v2
12	0	s_1404_105_33	0.41532233357429504	584	all-MiniLM-L6-v2
12	0	s_717_85_1	0.4153096675872803	585	all-MiniLM-L6-v2
12	0	s_2993_408_1	0.41511014103889465	586	all-MiniLM-L6-v2
12	0	s_2025_597_6	0.41500937938690186	587	all-MiniLM-L6-v2
12	0	s_2904_511_3	0.41499727964401245	588	all-MiniLM-L6-v2
12	0	s_1118_387_1	0.41481995582580566	589	all-MiniLM-L6-v2
12	0	s_2008_325_6	0.41479021310806274	590	all-MiniLM-L6-v2
12	0	s_181_186_2	0.4147582948207855	591	all-MiniLM-L6-v2
12	0	s_1846_1_12	0.4145430326461792	592	all-MiniLM-L6-v2
12	0	s_12_2_28	0.4143427610397339	593	all-MiniLM-L6-v2
12	0	s_480_198_0	0.41426703333854675	594	all-MiniLM-L6-v2
12	0	s_1685_1462_4	0.4142669439315796	595	all-MiniLM-L6-v2
12	0	s_2625_795_12	0.41417935490608215	596	all-MiniLM-L6-v2
12	0	s_2189_101_0	0.4141729772090912	597	all-MiniLM-L6-v2
12	0	s_888_213_3	0.4140765070915222	598	all-MiniLM-L6-v2
12	0	s_2459_253_0	0.41398733854293823	599	all-MiniLM-L6-v2
12	0	s_1488_227_4	0.4138435125350952	600	all-MiniLM-L6-v2
12	0	s_1841_919_1	0.41382014751434326	601	all-MiniLM-L6-v2
12	0	s_2184_181_4	0.4138164520263672	602	all-MiniLM-L6-v2
12	0	s_2843_1172_3	0.41381070017814636	603	all-MiniLM-L6-v2
12	0	s_299_1562_1	0.41371726989746094	604	all-MiniLM-L6-v2
12	0	s_891_339_54	0.4136233925819397	605	all-MiniLM-L6-v2
12	0	s_1584_224_0	0.4135247468948364	606	all-MiniLM-L6-v2
12	0	s_71_108_4	0.4135115146636963	607	all-MiniLM-L6-v2
12	0	s_2537_158_0	0.4135081470012665	608	all-MiniLM-L6-v2
12	0	s_938_173_1	0.41339409351348877	609	all-MiniLM-L6-v2
12	0	s_1499_995_77	0.41334715485572815	610	all-MiniLM-L6-v2
12	0	s_3019_829_0	0.41328704357147217	611	all-MiniLM-L6-v2
12	0	s_1404_331_3	0.4132554233074188	612	all-MiniLM-L6-v2
12	0	s_1194_92_1	0.4132477045059204	613	all-MiniLM-L6-v2
12	0	s_1384_413_0	0.41321924328804016	614	all-MiniLM-L6-v2
12	0	s_2146_322_0	0.4131867289543152	615	all-MiniLM-L6-v2
12	0	s_2625_699_1	0.4131675660610199	616	all-MiniLM-L6-v2
12	0	s_752_118_0	0.41314613819122314	617	all-MiniLM-L6-v2
12	0	s_1481_629_44	0.4131259620189667	618	all-MiniLM-L6-v2
12	0	s_2984_1009_1	0.41309866309165955	619	all-MiniLM-L6-v2
12	0	s_17_877_14	0.41297072172164917	620	all-MiniLM-L6-v2
12	0	s_258_193_1	0.412881076335907	621	all-MiniLM-L6-v2
12	0	s_144_366_0	0.41277122497558594	622	all-MiniLM-L6-v2
12	0	s_1738_320_1	0.4126242697238922	623	all-MiniLM-L6-v2
12	0	s_356_57_2	0.4125381410121918	624	all-MiniLM-L6-v2
12	0	s_1978_4_12	0.41224396228790283	625	all-MiniLM-L6-v2
12	0	s_749_735_0	0.41208237409591675	626	all-MiniLM-L6-v2
12	0	s_2163_705_2	0.41207531094551086	627	all-MiniLM-L6-v2
12	0	s_2527_131_2	0.4120304584503174	628	all-MiniLM-L6-v2
12	0	s_2314_7_149	0.4119671583175659	629	all-MiniLM-L6-v2
12	0	s_2106_137_1	0.4117804765701294	630	all-MiniLM-L6-v2
12	0	s_2705_418_2	0.4115797281265259	631	all-MiniLM-L6-v2
12	0	s_1247_836_1	0.41148316860198975	632	all-MiniLM-L6-v2
12	0	s_84_40_8	0.4114008843898773	633	all-MiniLM-L6-v2
12	0	s_356_186_14	0.4113788604736328	634	all-MiniLM-L6-v2
12	0	s_1531_817_0	0.4113631546497345	635	all-MiniLM-L6-v2
12	0	s_3093_14_0	0.4113199710845947	636	all-MiniLM-L6-v2
12	0	s_1296_7_2	0.4111722707748413	637	all-MiniLM-L6-v2
12	0	s_1939_328_0	0.41107094287872314	638	all-MiniLM-L6-v2
12	0	s_2402_810_1	0.41101592779159546	639	all-MiniLM-L6-v2
12	0	s_47_175_0	0.41096603870391846	640	all-MiniLM-L6-v2
12	0	s_969_120_3	0.4108532667160034	641	all-MiniLM-L6-v2
12	0	s_485_677_0	0.41078826785087585	642	all-MiniLM-L6-v2
12	0	s_3002_178_0	0.41044408082962036	643	all-MiniLM-L6-v2
12	0	s_1846_1_0	0.4103587865829468	644	all-MiniLM-L6-v2
12	0	s_139_5_3	0.4103085994720459	645	all-MiniLM-L6-v2
12	0	s_2402_728_5	0.41025251150131226	646	all-MiniLM-L6-v2
12	0	s_1426_433_0	0.41019967198371887	647	all-MiniLM-L6-v2
12	0	s_244_28_7	0.41015762090682983	648	all-MiniLM-L6-v2
12	0	s_2844_392_0	0.41015124320983887	649	all-MiniLM-L6-v2
12	0	s_2495_241_0	0.41007930040359497	650	all-MiniLM-L6-v2
12	0	s_181_663_1	0.41006577014923096	651	all-MiniLM-L6-v2
12	0	s_2401_4_3	0.409984290599823	652	all-MiniLM-L6-v2
12	0	s_2000_514_2	0.40997639298439026	653	all-MiniLM-L6-v2
12	0	s_2459_961_0	0.4096229672431946	654	all-MiniLM-L6-v2
12	0	s_2519_598_7	0.40956351161003113	655	all-MiniLM-L6-v2
12	0	s_2100_222_0	0.4095625877380371	656	all-MiniLM-L6-v2
12	0	s_1701_714_17	0.4094546437263489	657	all-MiniLM-L6-v2
12	0	s_1551_116_3	0.4092830419540405	658	all-MiniLM-L6-v2
12	0	s_888_78_0	0.4092409014701843	659	all-MiniLM-L6-v2
12	0	s_525_104_1	0.4092349708080292	660	all-MiniLM-L6-v2
12	0	s_413_137_0	0.40914809703826904	661	all-MiniLM-L6-v2
12	0	s_1990_633_0	0.4090281128883362	662	all-MiniLM-L6-v2
12	0	s_988_1026_0	0.40893566608428955	663	all-MiniLM-L6-v2
12	0	s_1535_51_2	0.4089263081550598	664	all-MiniLM-L6-v2
12	0	s_1021_34_132	0.40890344977378845	665	all-MiniLM-L6-v2
12	0	s_2815_1199_123	0.4088859260082245	666	all-MiniLM-L6-v2
12	0	s_949_559_2	0.4086001217365265	667	all-MiniLM-L6-v2
12	0	s_1404_138_6	0.4084979295730591	668	all-MiniLM-L6-v2
12	0	s_1714_169_5	0.4084501266479492	669	all-MiniLM-L6-v2
12	0	s_348_1420_4	0.4082507789134979	670	all-MiniLM-L6-v2
12	0	s_2479_28_5	0.4082415997982025	671	all-MiniLM-L6-v2
12	0	s_1499_1086_20	0.40819859504699707	672	all-MiniLM-L6-v2
12	0	s_244_201_0	0.4081910252571106	673	all-MiniLM-L6-v2
12	0	s_1050_1353_2	0.40809741616249084	674	all-MiniLM-L6-v2
12	0	s_1824_1697_0	0.40799713134765625	675	all-MiniLM-L6-v2
12	0	s_1692_637_106	0.4079406261444092	676	all-MiniLM-L6-v2
12	0	s_2680_422_0	0.4077572524547577	677	all-MiniLM-L6-v2
12	0	s_512_63_2	0.40764737129211426	678	all-MiniLM-L6-v2
12	0	s_106_25_41	0.40764573216438293	679	all-MiniLM-L6-v2
12	0	s_2702_1492_0	0.40763694047927856	680	all-MiniLM-L6-v2
12	0	s_2544_1099_10	0.4075448513031006	681	all-MiniLM-L6-v2
12	0	s_2993_388_14	0.4075379967689514	682	all-MiniLM-L6-v2
12	0	s_2801_645_11	0.4075247049331665	683	all-MiniLM-L6-v2
12	0	s_1499_146_38	0.4072137176990509	684	all-MiniLM-L6-v2
12	0	s_1196_15_0	0.4071045517921448	685	all-MiniLM-L6-v2
12	0	s_2723_407_0	0.4070911705493927	686	all-MiniLM-L6-v2
12	0	s_2678_313_0	0.4070175886154175	687	all-MiniLM-L6-v2
12	0	s_670_55_13	0.40699896216392517	688	all-MiniLM-L6-v2
12	0	s_2993_75_0	0.4069393575191498	689	all-MiniLM-L6-v2
12	0	s_2815_1416_3	0.40682023763656616	690	all-MiniLM-L6-v2
12	0	s_2364_94_1	0.40675055980682373	691	all-MiniLM-L6-v2
12	0	s_2415_2_3	0.406663715839386	692	all-MiniLM-L6-v2
12	0	s_234_239_1	0.4066104292869568	693	all-MiniLM-L6-v2
12	0	s_2886_1_18	0.4066067934036255	694	all-MiniLM-L6-v2
12	0	s_1324_612_0	0.4064294397830963	695	all-MiniLM-L6-v2
12	0	s_1955_288_1	0.40613991022109985	696	all-MiniLM-L6-v2
12	0	s_2130_918_15	0.40609973669052124	697	all-MiniLM-L6-v2
12	0	s_984_507_0	0.40601450204849243	698	all-MiniLM-L6-v2
12	0	s_1863_11_2	0.40598028898239136	699	all-MiniLM-L6-v2
12	0	s_2479_81_6	0.4058801531791687	700	all-MiniLM-L6-v2
12	0	s_195_571_0	0.40577608346939087	701	all-MiniLM-L6-v2
12	0	s_2501_193_1	0.40568482875823975	702	all-MiniLM-L6-v2
12	0	s_632_548_0	0.4056369662284851	703	all-MiniLM-L6-v2
12	0	s_2415_843_1	0.4056207835674286	704	all-MiniLM-L6-v2
12	0	s_2008_445_1	0.4052807688713074	705	all-MiniLM-L6-v2
12	0	s_2035_986_0	0.4052397608757019	706	all-MiniLM-L6-v2
12	0	s_1239_126_0	0.4052256941795349	707	all-MiniLM-L6-v2
12	0	s_690_527_0	0.40515750646591187	708	all-MiniLM-L6-v2
12	0	s_3009_170_5	0.40514278411865234	709	all-MiniLM-L6-v2
12	0	s_2863_802_0	0.4049539864063263	710	all-MiniLM-L6-v2
12	0	s_1625_501_5	0.40476420521736145	711	all-MiniLM-L6-v2
12	0	s_1483_197_3	0.40450751781463623	712	all-MiniLM-L6-v2
12	0	s_1265_871_1	0.40449488162994385	713	all-MiniLM-L6-v2
12	0	s_1193_1123_2	0.4044392704963684	714	all-MiniLM-L6-v2
12	0	s_1981_131_2	0.4042731523513794	715	all-MiniLM-L6-v2
12	0	s_1597_49_0	0.4042123556137085	716	all-MiniLM-L6-v2
12	0	s_1620_92_0	0.40411877632141113	717	all-MiniLM-L6-v2
12	0	s_597_528_8	0.40393584966659546	718	all-MiniLM-L6-v2
12	0	s_992_58_1	0.40393370389938354	719	all-MiniLM-L6-v2
12	0	s_2415_269_1	0.4039193391799927	720	all-MiniLM-L6-v2
12	0	s_1473_115_2	0.40379369258880615	721	all-MiniLM-L6-v2
12	0	s_2273_1180_0	0.4035937190055847	722	all-MiniLM-L6-v2
12	0	s_794_408_0	0.40357914566993713	723	all-MiniLM-L6-v2
12	0	s_1499_1086_27	0.40355584025382996	724	all-MiniLM-L6-v2
12	0	s_2408_55_0	0.40353304147720337	725	all-MiniLM-L6-v2
12	0	s_1900_279_66	0.40351182222366333	726	all-MiniLM-L6-v2
12	0	s_3097_716_4	0.40348100662231445	727	all-MiniLM-L6-v2
12	0	s_976_474_0	0.4034808874130249	728	all-MiniLM-L6-v2
12	0	s_1625_26_2	0.403442919254303	729	all-MiniLM-L6-v2
12	0	s_587_1029_0	0.40342360734939575	730	all-MiniLM-L6-v2
12	0	s_731_324_0	0.4034157991409302	731	all-MiniLM-L6-v2
12	0	s_2393_905_0	0.4034154713153839	732	all-MiniLM-L6-v2
12	0	s_2459_914_0	0.4034104347229004	733	all-MiniLM-L6-v2
12	0	s_1663_0_5	0.4033192992210388	734	all-MiniLM-L6-v2
12	0	s_962_45_0	0.403237521648407	735	all-MiniLM-L6-v2
12	0	s_897_129_18	0.4031718671321869	736	all-MiniLM-L6-v2
12	0	s_134_453_0	0.40314972400665283	737	all-MiniLM-L6-v2
12	0	s_993_51_6	0.4030391573905945	738	all-MiniLM-L6-v2
12	0	s_1259_119_0	0.40301135182380676	739	all-MiniLM-L6-v2
12	0	s_2890_159_59	0.4029441773891449	740	all-MiniLM-L6-v2
12	0	s_1030_564_1	0.40289363265037537	741	all-MiniLM-L6-v2
12	0	s_916_1004_2	0.4028916358947754	742	all-MiniLM-L6-v2
12	0	s_2904_522_5	0.40283843874931335	743	all-MiniLM-L6-v2
12	0	s_2396_10_1	0.40281942486763	744	all-MiniLM-L6-v2
12	0	s_1839_1080_2	0.40278446674346924	745	all-MiniLM-L6-v2
12	0	s_1327_40_1	0.4025850296020508	746	all-MiniLM-L6-v2
12	0	s_214_376_1	0.4025653004646301	747	all-MiniLM-L6-v2
12	0	s_752_56_11	0.4025217294692993	748	all-MiniLM-L6-v2
12	0	s_2237_446_2	0.4024157226085663	749	all-MiniLM-L6-v2
12	0	s_2890_168_112	0.4023211896419525	750	all-MiniLM-L6-v2
12	0	s_888_1617_0	0.402270644903183	751	all-MiniLM-L6-v2
12	0	s_1725_511_13	0.40214669704437256	752	all-MiniLM-L6-v2
12	0	s_76_54_6	0.4020475745201111	753	all-MiniLM-L6-v2
12	0	s_1817_258_1	0.40195292234420776	754	all-MiniLM-L6-v2
12	0	s_2362_775_0	0.40194401144981384	755	all-MiniLM-L6-v2
12	0	s_103_13_2	0.4018132984638214	756	all-MiniLM-L6-v2
12	0	s_1551_291_8	0.4017660617828369	757	all-MiniLM-L6-v2
12	0	s_1426_377_53	0.40175971388816833	758	all-MiniLM-L6-v2
12	0	s_131_822_0	0.4017448425292969	759	all-MiniLM-L6-v2
12	0	s_1977_248_0	0.4017210304737091	760	all-MiniLM-L6-v2
12	0	s_2080_828_1	0.4016408622264862	761	all-MiniLM-L6-v2
12	0	s_2890_251_65	0.40154528617858887	762	all-MiniLM-L6-v2
12	0	s_2213_476_0	0.40148988366127014	763	all-MiniLM-L6-v2
12	0	s_1393_125_0	0.4014776349067688	764	all-MiniLM-L6-v2
12	0	s_2625_148_0	0.4014042019844055	765	all-MiniLM-L6-v2
12	0	s_2904_200_1	0.40136051177978516	766	all-MiniLM-L6-v2
12	0	s_70_220_4	0.4013603925704956	767	all-MiniLM-L6-v2
12	0	s_975_40_0	0.40131574869155884	768	all-MiniLM-L6-v2
12	0	s_2959_19_12	0.40123477578163147	769	all-MiniLM-L6-v2
12	0	s_2139_196_0	0.4011009931564331	770	all-MiniLM-L6-v2
12	0	s_993_743_9	0.40094804763793945	771	all-MiniLM-L6-v2
12	0	s_655_202_10	0.40086978673934937	772	all-MiniLM-L6-v2
12	0	s_614_1411_0	0.40085911750793457	773	all-MiniLM-L6-v2
12	0	s_731_844_2	0.40082719922065735	774	all-MiniLM-L6-v2
12	0	s_2944_226_73	0.4007853865623474	775	all-MiniLM-L6-v2
12	0	s_2456_821_1	0.40064287185668945	776	all-MiniLM-L6-v2
12	0	s_282_59_6	0.4006037712097168	777	all-MiniLM-L6-v2
12	0	s_600_798_1	0.400585412979126	778	all-MiniLM-L6-v2
12	0	s_1830_990_1	0.4004684090614319	779	all-MiniLM-L6-v2
12	0	s_1094_1717_0	0.4003390073776245	780	all-MiniLM-L6-v2
12	0	s_508_64_4	0.400287926197052	781	all-MiniLM-L6-v2
12	0	s_782_6_13	0.4002295136451721	782	all-MiniLM-L6-v2
12	0	s_2124_329_2	0.4001513123512268	783	all-MiniLM-L6-v2
12	0	s_3068_322_5	0.40014639496803284	784	all-MiniLM-L6-v2
12	0	s_2139_10_2	0.4000700116157532	785	all-MiniLM-L6-v2
12	0	s_2815_596_36	0.40005573630332947	786	all-MiniLM-L6-v2
12	0	s_2625_38_15	0.39997154474258423	787	all-MiniLM-L6-v2
12	0	s_1160_138_3	0.3999236822128296	788	all-MiniLM-L6-v2
12	0	s_1487_124_0	0.39991337060928345	789	all-MiniLM-L6-v2
12	0	s_2007_438_0	0.39988037943840027	790	all-MiniLM-L6-v2
12	0	s_1404_1059_3	0.39986103773117065	791	all-MiniLM-L6-v2
12	0	s_342_948_0	0.3997529149055481	792	all-MiniLM-L6-v2
12	0	s_1473_320_1	0.39964351058006287	793	all-MiniLM-L6-v2
12	0	s_2414_215_0	0.3995373249053955	794	all-MiniLM-L6-v2
12	0	s_1280_236_6	0.3993851840496063	795	all-MiniLM-L6-v2
12	0	s_2139_303_5	0.39935898780822754	796	all-MiniLM-L6-v2
12	0	s_2593_550_1	0.3993335962295532	797	all-MiniLM-L6-v2
12	0	s_993_159_0	0.39929431676864624	798	all-MiniLM-L6-v2
12	0	s_839_1239_0	0.39928552508354187	799	all-MiniLM-L6-v2
12	0	s_1404_258_0	0.3990933299064636	800	all-MiniLM-L6-v2
12	0	s_2180_10_21	0.39893853664398193	801	all-MiniLM-L6-v2
12	0	s_2188_412_1	0.3988562226295471	802	all-MiniLM-L6-v2
12	0	s_1435_317_3	0.3988039791584015	803	all-MiniLM-L6-v2
12	0	s_1271_747_2	0.39880186319351196	804	all-MiniLM-L6-v2
12	0	s_1685_1711_0	0.39858686923980713	805	all-MiniLM-L6-v2
12	0	s_918_25_2	0.39852291345596313	806	all-MiniLM-L6-v2
12	0	s_1738_320_0	0.39848750829696655	807	all-MiniLM-L6-v2
12	0	s_655_1064_0	0.3984174132347107	808	all-MiniLM-L6-v2
12	0	s_2815_1681_77	0.39830702543258667	809	all-MiniLM-L6-v2
12	0	s_1348_203_0	0.39828166365623474	810	all-MiniLM-L6-v2
12	0	s_2815_1660_83	0.3982169032096863	811	all-MiniLM-L6-v2
12	0	s_1599_19_2	0.3980520963668823	812	all-MiniLM-L6-v2
12	0	s_3068_351_2	0.3978038430213928	813	all-MiniLM-L6-v2
12	0	s_1601_392_10	0.39774250984191895	814	all-MiniLM-L6-v2
12	0	s_2201_294_2	0.3977271318435669	815	all-MiniLM-L6-v2
12	0	s_3009_237_0	0.3976399898529053	816	all-MiniLM-L6-v2
12	0	s_2420_457_4	0.3976373076438904	817	all-MiniLM-L6-v2
12	0	s_1514_935_30	0.3976215124130249	818	all-MiniLM-L6-v2
12	0	s_2007_1092_0	0.39760643243789673	819	all-MiniLM-L6-v2
12	0	s_2038_7_5	0.39756911993026733	820	all-MiniLM-L6-v2
12	0	s_690_421_2	0.3973841369152069	821	all-MiniLM-L6-v2
12	0	s_951_190_1	0.39734500646591187	822	all-MiniLM-L6-v2
12	0	s_534_178_0	0.3973350524902344	823	all-MiniLM-L6-v2
12	0	s_2139_96_4	0.39712876081466675	824	all-MiniLM-L6-v2
12	0	s_342_1157_3	0.39712095260620117	825	all-MiniLM-L6-v2
12	0	s_1613_452_2	0.3971000909805298	826	all-MiniLM-L6-v2
12	0	s_210_99_5	0.39695602655410767	827	all-MiniLM-L6-v2
12	0	s_2192_40_0	0.39694303274154663	828	all-MiniLM-L6-v2
12	0	s_2574_41_2	0.39684632420539856	829	all-MiniLM-L6-v2
12	0	s_2139_69_4	0.39680805802345276	830	all-MiniLM-L6-v2
12	0	s_2211_159_9	0.3967435657978058	831	all-MiniLM-L6-v2
12	0	s_654_281_3	0.3967176675796509	832	all-MiniLM-L6-v2
12	0	s_1601_1018_5	0.39671215415000916	833	all-MiniLM-L6-v2
12	0	s_1380_640_0	0.3965437114238739	834	all-MiniLM-L6-v2
12	0	s_2188_323_3	0.3964540362358093	835	all-MiniLM-L6-v2
12	0	s_586_418_0	0.3964277505874634	836	all-MiniLM-L6-v2
12	0	s_839_337_1	0.3963836133480072	837	all-MiniLM-L6-v2
12	0	s_975_32_1	0.39636942744255066	838	all-MiniLM-L6-v2
12	0	s_2815_1464_64	0.3963223099708557	839	all-MiniLM-L6-v2
12	0	s_1808_50_5	0.39630138874053955	840	all-MiniLM-L6-v2
12	0	s_1933_175_46	0.3961953818798065	841	all-MiniLM-L6-v2
12	0	s_2415_194_15	0.39610815048217773	842	all-MiniLM-L6-v2
12	0	s_414_182_0	0.3960812985897064	843	all-MiniLM-L6-v2
12	0	s_2661_917_0	0.3959944546222687	844	all-MiniLM-L6-v2
12	0	s_2255_14_1	0.39597323536872864	845	all-MiniLM-L6-v2
12	0	s_508_7_5	0.39583903551101685	846	all-MiniLM-L6-v2
12	0	s_2139_39_7	0.3958297669887543	847	all-MiniLM-L6-v2
12	0	s_912_740_1	0.39581501483917236	848	all-MiniLM-L6-v2
12	0	s_1933_175_32	0.3956877887248993	849	all-MiniLM-L6-v2
12	0	s_993_51_5	0.39565569162368774	850	all-MiniLM-L6-v2
12	0	s_2007_88_0	0.39562487602233887	851	all-MiniLM-L6-v2
12	0	s_658_313_2	0.39544689655303955	852	all-MiniLM-L6-v2
12	0	s_2259_215_5	0.39542943239212036	853	all-MiniLM-L6-v2
12	0	s_888_1323_3	0.3953593969345093	854	all-MiniLM-L6-v2
12	0	s_2139_3_2	0.39535295963287354	855	all-MiniLM-L6-v2
12	0	s_2813_69_1	0.395286500453949	856	all-MiniLM-L6-v2
12	0	s_2540_110_19	0.3952467441558838	857	all-MiniLM-L6-v2
12	0	s_2415_53_1	0.39524537324905396	858	all-MiniLM-L6-v2
12	0	s_67_14_6	0.39510250091552734	859	all-MiniLM-L6-v2
12	0	s_2800_32_5	0.3950369358062744	860	all-MiniLM-L6-v2
12	0	s_1514_795_196	0.39484214782714844	861	all-MiniLM-L6-v2
12	0	s_636_134_3	0.39481163024902344	862	all-MiniLM-L6-v2
12	0	s_731_913_2	0.39475083351135254	863	all-MiniLM-L6-v2
12	0	s_1811_885_0	0.39470285177230835	864	all-MiniLM-L6-v2
12	0	s_1578_1709_0	0.39435476064682007	865	all-MiniLM-L6-v2
12	0	s_1483_30_2	0.3942267596721649	866	all-MiniLM-L6-v2
12	0	s_258_140_3	0.3942253589630127	867	all-MiniLM-L6-v2
12	0	s_1514_793_372	0.3941779136657715	868	all-MiniLM-L6-v2
